date_time,power,temp
2019-11-06 07:15:00,81.3,-9.51000022888184
2019-11-06 07:30:00,78.2,-9.51000022888184
2019-11-06 07:45:00,40.1,-9.51000022888184
2019-11-06 08:00:00,41.9,-8.97000026702881
2019-11-06 08:15:00,43.7,-8.97000026702881
2019-11-06 08:30:00,83.6,-8.700000286102295
2019-11-06 08:45:00,79.3,-8.43000030517578
2019-11-06 09:00:00,75.7,-8.43000030517578
2019-11-06 09:15:00,75.0,-7.900000095367429
2019-11-06 09:30:00,56.5,-7.369999885559079
2019-11-06 09:45:00,33.9,-7.369999885559079
2019-11-06 10:00:00,81.9,-6.849999904632571
2019-11-06 10:15:00,85.9,-6.849999904632571
2019-11-06 10:30:00,77.0,-6.849999904632571
2019-11-06 10:45:00,49.6,-6.34000015258789
2019-11-06 11:00:00,40.3,-6.34000015258789
2019-11-06 11:15:00,38.7,-6.34000015258789
2019-11-06 11:30:00,40.8,-6.34000015258789
2019-11-06 11:45:00,30.8,-6.34000015258789
2019-11-06 12:00:00,39.8,-6.34000015258789
2019-11-06 12:15:00,34.4,-6.34000015258789
2019-11-06 12:30:00,25.9,-5.82999992370605
2019-11-06 12:45:00,26.7,-5.82999992370605
2019-11-06 13:00:00,36.1,-5.82999992370605
2019-11-06 13:15:00,33.8,-5.82999992370605
2019-11-06 13:30:00,28.3,-5.82999992370605
2019-11-06 13:45:00,37.1,-5.82999992370605
2019-11-06 14:00:00,30.5,-5.82999992370605
2019-11-06 14:15:00,25.5,-5.82999992370605
2019-11-06 14:30:00,35.1,-5.82999992370605
2019-11-06 14:45:00,32.7,-5.82999992370605
